시군구코드,업종코드,년도,업소일련번호,업종명,신고일자,업소명,영업장면적(㎡),소재지전화번호,영업자시작일,법인명,소재지시작일,행정동명,폐업일자,폐업사유,업태명,위생교육수료일자,객실수,한실수,양실수,의자수,욕실수,발한실,세탁기수,허가(신고)번호,내외국인구분,국적,소재지도로명,소재지지번
3060000,211,2011,73,미용업(일반),20111124,해어화,90,,20151021,,20111124,중화제1동,,,일반미용업,,0,0,0,8,0,N,0,3060000-211-2011-00073,내국인,,서울특별시 중랑구 동일로 766 (중화동),서울특별시 중랑구 중화동  294번지 6호  
3060000,211,2012,1,미용업(일반),20120106,윤헤어샵,40,4325686,20120106,,20120106,중화제1동,20140212,개인사정,일반미용업,,0,0,0,3,0,N,0,3060000-211-2012-00001,내국인,,서울특별시 중랑구 동일로126길 9 (중화동),서울특별시 중랑구 중화동  293번지 12호  
3060000,211,2012,3,미용업(일반),20120110,보라헤어,38.4,9788883,20120110,,20120110,묵제2동,20120322,영업부진,일반미용업,,0,0,0,4,0,N,0,3060000-211-2012-00003,내국인,,서울특별시 중랑구 동일로151길 9 (묵동),서울특별시 중랑구 묵동  245번지 87호  
3060000,211,2012,4,미용업(일반),20120119,JJ헤어(제이제이헤어),29.75,,20120119,,20120119,면목제2동,20161010,개인사정,일반미용업,,0,0,0,4,0,N,0,3060000-211-2012-00004,내국인,,서울특별시 중랑구 겸재로15길 64 (면목동),서울특별시 중랑구 면목동  140번지 3호  
3060000,211,2012,5,미용업(일반),20120201,네일마마,26.4,4331015,20120201,,20120201,면목제3.8동,20150629,사업부진,네일아트업,,0,0,0,2,0,N,0,3060000-211-2012-00005,내국인,,서울특별시 중랑구 용마산로 394 내2호 (면목동),서울특별시 중랑구 면목동  51번지 3호  -내2
3060000,211,2012,6,미용업(일반),20120208,네일마마,26.4,4331015,20120208,,20120208,면목제3.8동,20150629,사업부진,일반미용업,,0,0,0,2,0,N,0,3060000-211-2012-00006,내국인,,서울특별시 중랑구 용마산로 394 (면목동),서울특별시 중랑구 면목동  51번지 3호  
3060000,211,2012,7,미용업(일반),20120306,미엔정(美&정),24.84,,20120306,,20120306,묵제1동,20160816,개인사정,일반미용업,,0,0,0,4,0,N,0,3060000-211-2012-00007,내국인,,서울특별시 중랑구 신내로21길 6 205호 (묵동 신내두산대림(아)상가),서울특별시 중랑구 묵동  20번지  신내두산대림(아)상가-205
3060000,211,2012,8,미용업(일반),20120306,선헤어샵,22.23,34217688,20120306,,20120306,신내2동,,,일반미용업,,0,0,0,3,0,N,0,3060000-211-2012-00008,내국인,,서울특별시 중랑구 신내로 155 104호 (신내동 화성두산아파트상가동),서울특별시 중랑구 신내동  656번지  화성두산아파트상가동-104
3060000,211,2012,9,미용업(일반),20120309,햄스헤어(Ham's Hair),34,,20120309,,20120709,면목제5동,20160509,사업부진,일반미용업,,0,0,0,3,0,N,0,3060000-211-2012-00009,내국인,,서울특별시 중랑구 동일로96길 43 (면목동),서울특별시 중랑구 면목동  154번지 45호  
3060000,211,2012,10,미용업(일반),20120313,코코로미헤어,33.59,,20151103,,20120313,면목본동,,,일반미용업,,0,0,0,4,0,N,0,3060000-211-2012-00010,내국인,,서울특별시 중랑구 면목로57길 12 101호 (면목동),서울특별시 중랑구 면목동  502번지 24호  -101
3060000,211,2012,11,미용업(일반),20120315,영헤어라인,34,,20120315,,20120315,묵제2동,20130906,개인사정,일반미용업,,0,0,0,3,0,N,0,3060000-211-2012-00011,내국인,,서울특별시 중랑구 중랑역로 171 (묵동),서울특별시 중랑구 묵동  243번지 23호  
3060000,211,2012,12,미용업(일반),20120316,미녀와야수,26.4,,20120316,,20120316,망우본동,20120531,영업부진,일반미용업,,0,0,0,3,0,N,0,3060000-211-2012-00012,내국인,,서울특별시 중랑구 양원역로 24 (망우동),서울특별시 중랑구 망우동  182번지 7호  
3060000,211,2012,13,미용업(일반),20120319,선미용실,20,,20130521,,20120319,면목본동,,,일반미용업,,0,0,0,2,0,N,0,3060000-211-2012-00013,내국인,,서울특별시 중랑구 겸재로49길 37 (면목동),서울특별시 중랑구 면목동  97번지 3호  
3060000,211,2012,14,미용업(일반),20120319,유정헤어,30,4935986,20120319,,20120319,면목본동,20130819,개인사정,일반미용업,,0,0,0,3,0,N,0,3060000-211-2012-00014,내국인,,서울특별시 중랑구 상봉로15나길 2 (면목동),서울특별시 중랑구 면목동  96번지 2호  
3060000,211,2012,15,미용업(일반),20120417,네일퀸,9.49,,20120417,,20120417,면목제3.8동,,,네일아트업,,0,0,0,4,0,N,0,3060000-211-2012-00015,내국인,,서울특별시 중랑구 면목로 347 (면목동),서울특별시 중랑구 면목동  498번지 27호  
3060000,211,2012,16,미용업(일반),20120427,코코헤어,108.1,,20120427,,20120427,망우제3동,,,일반미용업,,0,0,0,8,0,N,0,3060000-211-2012-00016,내국인,,서울특별시 중랑구 용마산로 447 1층 (망우동),서울특별시 중랑구 망우동  531번지 3호  1층
3060000,211,2012,17,미용업(일반),20120806,원미용실,21.1,,20120806,,20120806,면목제2동,,,일반미용업,,0,0,0,3,0,N,0,3060000-211-2012-00017,내국인,,서울특별시 중랑구 봉우재로20길 11 (면목동),서울특별시 중랑구 면목동  134번지 37호  
3060000,211,2012,18,미용업(일반),20120821,나인헤어,26.44,,20120821,,20120821,묵제1동,20170510,소재지 이전(의정부시),일반미용업,,0,0,0,2,0,N,0,3060000-211-2012-00018,내국인,,서울특별시 중랑구 중랑역로 150 101동 1층 110호 (묵동),서울특별시 중랑구 묵동  245번지 64호  
3060000,211,2012,20,미용업(일반),20120830,이가자헤어비스,163.05,,20120830,,20120830,상봉제2동,20131016,영업부진,일반미용업,20121115,0,0,0,10,0,N,0,3060000-211-2012-00020,내국인,,서울특별시 중랑구 망우로 282-1 (상봉동),서울특별시 중랑구 상봉동  115번지 14호  
3060000,211,2012,21,미용업(일반),20120905,미녀와야수,42,,20120905,,20120905,망우본동,20130314,영업부진,일반미용업,,0,0,0,3,0,N,0,3060000-211-2012-00021,내국인,,서울특별시 중랑구 양원역로 24 (망우동),서울특별시 중랑구 망우동  182번지 7호  
3060000,211,2012,22,미용업(일반),20121010,고은헤어샵,58.92,,20121010,,20121010,중화제1동,20141016,개인사정,일반미용업,,0,0,0,3,0,N,0,3060000-211-2012-00022,내국인,,서울특별시 중랑구 상봉중앙로5길 46 (중화동),서울특별시 중랑구 중화동  135번지 11호  1층
3060000,211,2012,23,미용업(일반),20121015,크리스기,66.9,,20121015,,20130814,상봉제2동,20151104,개인사정,일반미용업,20121128,0,0,0,5,0,N,0,3060000-211-2012-00023,내국인,,서울특별시 중랑구 망우로32길 20 1층 (상봉동),서울특별시 중랑구 상봉동  130번지 5호 1층 
3060000,211,2012,24,미용업(일반),20121116,우리헤어,17,,20121116,,20121116,면목제4동,20130515,개인사정,일반미용업,,0,0,0,2,0,N,0,3060000-211-2012-00024,내국인,,서울특별시 중랑구 면목로27가길 17 (면목동),서울특별시 중랑구 면목동  349번지 2호  
3060000,211,2012,25,미용업(일반),20121121,오샤레헤어살롱,110,9420707,20121121,,20121121,상봉제2동,20131216,적자,일반미용업,,0,0,0,8,0,N,0,3060000-211-2012-00025,내국인,,서울특별시 중랑구 망우로 198 (상봉동),서울특별시 중랑구 상봉동  130번지 99호  
3060000,211,2012,27,미용업(일반),20120413,라비제헤어,50,,20120413,,20120413,묵제2동,,,일반미용업,20120517,0,0,0,4,0,N,0,3060000-211-2012-00027,내국인,,서울특별시 중랑구 동일로 867 (묵동),서울특별시 중랑구 묵동  245번지 3호  
3060000,211,2012,28,미용업(일반),20120127,유경헤어샵,18,263683768,20150907,,20120127,면목제7동,20160420,개인사정,일반미용업,,0,0,0,3,0,N,0,3060000-211-2012-00028,내국인,,서울특별시 중랑구 면목로37길 28 (면목동),서울특별시 중랑구 면목동  653번지 25호  
3060000,211,2012,29,미용업(일반),20120529,비타민헤어,27,,20120529,,20120529,망우제3동,,,일반미용업,20120920,0,0,0,3,0,N,0,3060000-211-2012-00029,내국인,,서울특별시 중랑구 봉우재로70길 27 (망우동),서울특별시 중랑구 망우동  457번지 8호  
3060000,211,2012,30,미용업(일반),20120228,본헤어,22.77,,20120228,,20120228,중화제2동,,,일반미용업,20120503,0,0,0,3,0,N,0,3060000-211-2012-00030,내국인,,서울특별시 중랑구 동일로123길 67 (중화동),서울특별시 중랑구 중화동  316번지 73호  
3060000,211,2012,31,미용업(일반),20120208,미소헤어,30,02  461 7285,20170908,,20120208,면목제3.8동,,,일반미용업,,0,0,0,3,0,N,0,3060000-211-2012-00031,내국인,,서울특별시 중랑구 면목로53길 57 (면목동),서울특별시 중랑구 면목동  575번지 21호  
3060000,211,2012,32,미용업(일반),20120514,구피샵,34,,20120514,,20120514,망우본동,,,일반미용업,20121011,0,0,0,2,0,N,0,3060000-211-2012-00032,내국인,,서울특별시 중랑구 봉우재로71길 31 (망우동),서울특별시 중랑구 망우동  462번지 32호  
3060000,211,2012,33,미용업(일반),20121207,헤어솔루션,9.9,34220713,20121207,,20121207,신내1동,,,일반미용업,20130221,0,0,0,2,0,N,0,3060000-211-2012-00033,내국인,,서울특별시 중랑구 봉화산로56길 30 (신내동),서울특별시 중랑구 신내동  413번지 3호  
3060000,211,2012,34,미용업(일반),20120727,로얄헤어살롱,59.4,02   5663060,20141110,,20120727,중화제2동,20151102,사업부진,일반미용업,,0,0,0,5,0,N,0,3060000-211-2012-00034,내국인,,서울특별시 중랑구 망우로 247 (중화동),서울특별시 중랑구 중화동  207번지  지하
3060000,211,2012,35,미용업(일반),20120329,짱헤어,34.29,63388639,20120329,,20120329,면목제3.8동,20131028,영업부진,일반미용업,20120517,0,0,0,2,0,N,0,3060000-211-2012-00035,내국인,,서울특별시 중랑구 용마산로89길 4 105호 (면목동),서울특별시 중랑구 면목동  20번지 49호  -105
3060000,211,2012,36,미용업(일반),20120615,TK,61.15,22079005,20160303,,20120615,면목제2동,,,일반미용업,20120517,0,0,0,5,0,N,0,3060000-211-2012-00036,내국인,,서울특별시 중랑구 동일로109길 62 (면목동),서울특별시 중랑구 면목동  185번지 116호  
3060000,211,2012,37,미용업(일반),20120406,에스에스헤어(S샵S헤어),26.4,4347242,20120406,,20120406,상봉제2동,,,일반미용업,20120503,0,0,0,3,0,N,0,3060000-211-2012-00037,내국인,,서울특별시 중랑구 봉우재로19길 24 (상봉동),서울특별시 중랑구 상봉동  124번지 84호  
3060000,211,2012,38,미용업(일반),20120704,써니스헤어(Sunny's Hair),39.66,4340814,20120704,,20120704,상봉제2동,,,일반미용업,20120919,0,0,0,3,0,N,0,3060000-211-2012-00038,내국인,,서울특별시 중랑구 면목로 474 (상봉동),서울특별시 중랑구 상봉동  107번지 25호  
3060000,211,2012,39,미용업(일반),20120806,뱅헤어,87.58,,20120806,,20120806,망우본동,,,일반미용업,20121011,0,0,0,6,0,N,0,3060000-211-2012-00039,내국인,,서울특별시 중랑구 망우로62길 7 (망우동),서울특별시 중랑구 망우동  470번지 27호  
3060000,211,2012,40,미용업(일반),20120503,단발머리,16.01,,20120503,,20120503,면목본동,,,일반미용업,20120503,0,0,0,3,0,N,0,3060000-211-2012-00040,내국인,,서울특별시 중랑구 용마산로81길 49 (면목동),서울특별시 중랑구 면목동  64번지 77호  
3060000,211,2012,41,미용업(일반),20120302,명작헤어,33,,20120302,,20120302,묵제2동,,,일반미용업,20120503,0,0,0,3,0,N,0,3060000-211-2012-00041,내국인,,서울특별시 중랑구 중랑역로 229 (묵동),서울특별시 중랑구 묵동  235번지 18호  
3060000,211,2012,42,미용업(일반),20120906,헤어샵타쿠미,21.43,,20120906,,20120906,망우본동,20130708,사업부진,일반미용업,20120920,0,0,0,3,0,N,0,3060000-211-2012-00042,내국인,,서울특별시 중랑구 용마산로115길 127 s1008호 (망우동 한일써너스빌리젠시1단지),서울특별시 중랑구 망우동  479번지  한일써너스빌리젠시1단지-ㄴs1008
3060000,211,2012,43,미용업(일반),20120720,한나헤어라인,30,,20130626,,20120720,묵제2동,20191114,종료,일반미용업,,0,0,0,3,0,N,0,3060000-211-2012-00043,내국인,,서울특별시 중랑구 동일로143길 72 (묵동),서울특별시 중랑구 묵동  248번지 54호  
3060000,211,2012,44,미용업(일반),20120816,맵시헤어,30,4331253,20120816,,20120816,망우제3동,,,일반미용업,20120920,0,0,0,3,0,N,0,3060000-211-2012-00044,내국인,,서울특별시 중랑구 용마산로96가길 25 (망우동),서울특별시 중랑구 망우동  442번지 2호  
3060000,211,2012,45,미용업(일반),20121207,홍헤어라운지,22.51,,20121207,,20121207,신내1동,20151001,영업부진,일반미용업,20130221,0,0,0,3,0,N,0,3060000-211-2012-00045,내국인,,서울특별시 중랑구 봉화산로56길 123 에이동 1층 114호 (신내동 중앙하이츠상가),서울특별시 중랑구 신내동  479번지 에이 중앙하이츠상가-114
3060000,211,2012,46,미용업(일반),20120313,프로미용실,20,22074139,20120313,,20120313,중화제2동,20150527,자진폐업,일반미용업,20120503,0,0,0,3,0,N,0,3060000-211-2012-00046,내국인,,서울특별시 중랑구 중랑천로 113 (중화동),서울특별시 중랑구 중화동  324번지 6호  
3060000,211,2012,47,미용업(일반),20121121,KANG HAIR,127.87,02  433 7050,20121121,,20121121,중화제1동,,,일반미용업,20121221,0,0,0,10,0,N,0,3060000-211-2012-00047,내국인,,서울특별시 중랑구 동일로 806 (중화동),서울특별시 중랑구 중화동  285번지 6호  지상2층
3060000,211,2012,48,미용업(일반),20121029,승현미용실,24,22074839,20121029,,20121029,면목제7동,20140409,영업부진,일반미용업,20121001,0,0,0,2,0,N,0,3060000-211-2012-00048,내국인,,서울특별시 중랑구 면목로33길 10 (면목동),서울특별시 중랑구 면목동  353번지 29호  
3060000,211,2012,49,미용업(일반),20120309,아이헤어(I hair),30,,20120309,,20120309,면목제4동,20140428,개인사정,일반미용업,20120502,0,0,0,3,0,N,0,3060000-211-2012-00049,내국인,,서울특별시 중랑구 면목로 267 (면목동),서울특별시 중랑구 면목동  368번지 1호  
3060000,211,2012,50,미용업(일반),20120402,머리하는날,27,,20120402,,20190611,망우본동,,,일반미용업,20120517,0,0,0,3,0,N,0,3060000-211-2012-00050,내국인,,서울특별시 중랑구 용마산로111길 18 1층 (망우동),서울특별시 중랑구 망우동  468번지 42호  
3060000,211,2012,50,미용업(일반),20120402,머리하는날,22,,20120402,,20190611,망우본동,,,일반미용업,20120517,0,0,0,3,0,N,0,3060000-211-2012-00050,내국인,,서울특별시 중랑구 용마산로111길 18 1층 (망우동),서울특별시 중랑구 망우동  468번지 42호  
3060000,211,2012,50,미용업(일반),20120402,머리하는날,27,,20120402,,20120402,망우본동,,,일반미용업,20120517,0,0,0,3,0,N,0,3060000-211-2012-00050,내국인,,서울특별시 중랑구 용마산로113길 30 (망우동),서울특별시 중랑구 망우동  469번지 41호  
3060000,211,2012,50,미용업(일반),20120402,머리하는날,22,,20120402,,20120402,망우본동,,,일반미용업,20120517,0,0,0,3,0,N,0,3060000-211-2012-00050,내국인,,서울특별시 중랑구 용마산로113길 30 (망우동),서울특별시 중랑구 망우동  469번지 41호  
3060000,211,2012,51,미용업(일반),20120614,강성범헤어,99,02   4374041,20120614,,20120614,상봉제2동,,,일반미용업,20120920,0,,,5,,N,,3060000-211-2012-00051,내국인,,서울특별시 중랑구 망우로42길 29 (상봉동),서울특별시 중랑구 상봉동  112번지 72호  
3060000,211,2012,52,미용업(일반),20120313,come on 헤어,60.5,,20140310,,20120313,상봉제2동,,,일반미용업,,0,0,0,6,0,N,0,3060000-211-2012-00052,내국인,,서울특별시 중랑구 망우로32길 23 67호 (상봉동 중랑교종합상가),서울특별시 중랑구 상봉동  129번지 9호  중랑교종합상가-67
3060000,211,2012,52,미용업(일반),20120313,come on 헤어,60.5,,20190121,,20120313,상봉제2동,,,일반미용업,,0,0,0,6,0,N,0,3060000-211-2012-00052,내국인,,서울특별시 중랑구 망우로32길 23 67호 (상봉동 중랑교종합상가),서울특별시 중랑구 상봉동  129번지 9호  중랑교종합상가-67
3060000,211,2012,53,미용업(일반),20120511,현미헤어샵,22,02  435 8784,20161027,,20120511,망우제3동,,,일반미용업,20120503,0,0,0,2,0,N,0,3060000-211-2012-00053,내국인,,서울특별시 중랑구 상봉로12길 12 (망우동),서울특별시 중랑구 망우동  525번지 31호  
3060000,211,2012,54,미용업(일반),20120604,밍키헤어,27.48,02  934 7219,20120604,,20120604,신내2동,20140804,서울특별시 광진구로 전출처리됨,일반미용업,20120920,0,,,3,,N,,3060000-211-2012-00054,내국인,,서울특별시 중랑구 신내로7나길 3 (신내동),서울특별시 중랑구 신내동  530번지 11호 가 1층
3060000,211,2012,55,미용업(일반),20121220,코코헤어,39.4,,20130903,,20121220,면목본동,,,일반미용업,,0,0,0,3,0,N,0,3060000-211-2012-00055,내국인,,서울특별시 중랑구 겸재로54길 81 (면목동),서울특별시 중랑구 면목동  65번지 38호  
3060000,211,2012,56,미용업(일반),20121218,비긴헤어,90.58,02435 1599,20121218,,20121218,망우본동,20160608,개인 사정,일반미용업,20130507,0,0,0,4,0,N,0,3060000-211-2012-00056,내국인,,서울특별시 중랑구 망우로 388 (망우동),서울특별시 중랑구 망우동  563번지  
3060000,211,2012,57,미용업(일반),20121019,이나현 헤어,66.02,,20121019,,20161101,망우본동,,,일반미용업,20121115,0,0,0,3,0,N,0,3060000-211-2012-00057,내국인,,서울특별시 중랑구 용마산로115가길 8 A동 1층 101호 (망우동 스마트빌),서울특별시 중랑구 망우동  494번지 2호  
3060000,211,2013,1,미용업(일반),20130103,그린헤어,25,,20130103,,20130103,중화제2동,,,일반미용업,,0,0,0,2,0,N,0,3060000-211-2013-00001,내국인,,서울특별시 중랑구 동일로129길 58 (중화동),서울특별시 중랑구 중화동  312번지 97호  
3060000,211,2013,1,미용업(일반),20130103,그린헤어,25,,20190402,,20130103,중화제2동,,,일반미용업,,0,0,0,2,0,N,0,3060000-211-2013-00001,내국인,,서울특별시 중랑구 동일로129길 58 (중화동),서울특별시 중랑구 중화동  312번지 97호  
3060000,211,2013,2,미용업(일반),20130108,하하헤어,24.83,,20130701,,20130108,묵제2동,20131118,개인사정,일반미용업,,0,0,0,2,0,N,0,3060000-211-2013-00002,내국인,,서울특별시 중랑구 동일로149길 15 109-2호 (묵동 (우성상가)),서울특별시 중랑구 묵동  250번지 17호  (우성상가)-109-2
3060000,211,2013,3,미용업(일반),20130114,헤어존,38.4,9494344,20130114,,20130114,묵제2동,,,일반미용업,,0,0,0,4,0,N,0,3060000-211-2013-00003,내국인,,서울특별시 중랑구 동일로151길 9 (묵동),서울특별시 중랑구 묵동  245번지 87호 에이 
3060000,211,2013,4,미용업(일반),20130215,라비드헤어,112.79,,20130215,,20130215,망우본동,,,일반미용업,,0,0,0,7,0,N,0,3060000-211-2013-00004,내국인,,서울특별시 중랑구 용마산로 498 (망우동 2층),서울특별시 중랑구 망우동  403번지 69호  2층
3060000,211,2013,5,미용업(일반),20130218,마녀샵,25,264976923,20130218,,20130218,면목제7동,20180402,건강악화,일반미용업,,0,0,0,2,0,N,0,3060000-211-2013-00005,내국인,,서울특별시 중랑구 면목로35길 43 1층 (면목동),서울특별시 중랑구 면목동  673번지 88호  
3060000,211,2013,6,미용업(일반),20130405,코람데오헤어샵,29.94,7090648236,20130405,,20130405,면목본동,20140930,서울특별시 광진구로 전출처리됨,일반미용업,,0,0,0,3,0,N,0,3060000-211-2013-00006,내국인,,서울특별시 중랑구 상봉로1길 7 1층 (면목동),서울특별시 중랑구 면목동  67번지 8호  1층
3060000,211,2013,7,미용업(일반),20130411,여인천하,16.11,,20130411,,20130411,신내2동,20130613,업종변경,기타,,0,0,0,2,0,N,0,3060000-211-2013-00007,내국인,,서울특별시 중랑구 봉화산로 194 319호 (신내동),서울특별시 중랑구 신내동  666번지  -319
3060000,211,2013,8,미용업(일반),20130411,늘솜머리,42.97,260859899,20130411,,20130411,면목제3.8동,,,일반미용업,,0,0,0,4,0,N,0,3060000-211-2013-00008,내국인,,서울특별시 중랑구 용마산로94길 22 (면목동),서울특별시 중랑구 면목동  14번지 1호  
3060000,211,2013,9,미용업(일반),20130415,이엠헤어,20,02   9498433,20130415,,20130415,묵제2동,,,일반미용업,,0,0,0,3,0,N,0,3060000-211-2013-00009,내국인,,서울특별시 중랑구 중랑역로 226 (묵동),서울특별시 중랑구 묵동  238번지 33호  
3060000,211,2013,10,미용업(일반),20130418,김도경헤어,38,,20130418,,20130418,상봉제1동,,,일반미용업,,0,0,0,4,0,N,0,3060000-211-2013-00010,내국인,,서울특별시 중랑구 망우로55길 24 (상봉동),서울특별시 중랑구 상봉동  74번지 7호  지상1층
3060000,211,2013,11,미용업(일반),20130422,가본,26.58,02495 0080,20130422,,20130422,면목제2동,20140616,영업부진,일반미용업,,0,0,0,2,0,N,0,3060000-211-2013-00011,내국인,,서울특별시 중랑구 봉우재로28길 12 (면목동),서울특별시 중랑구 면목동  132번지 25호  
3060000,211,2013,12,미용업(일반),20130423,태후사랑 중화2동점,20.4,,20130423,,20130423,중화제2동,,,일반미용업,,0,0,0,2,0,N,0,3060000-211-2013-00012,내국인,,서울특별시 중랑구 동일로129길 55 (중화동),서울특별시 중랑구 중화동  314번지 39호  
3060000,211,2013,14,미용업(일반),20130424,너도예뻐질래샵,20,,20130424,,20130424,중화제2동,20151116,개인사정,네일아트업,,0,0,0,4,0,N,0,3060000-211-2013-00014,내국인,,서울특별시 중랑구 동일로129길 59 1층 (중화동),서울특별시 중랑구 중화동  314번지 33호  1층
3060000,211,2013,15,미용업(일반),20130426,미인나라미용실,20.34,,20130426,,20130426,면목제2동,20150227,소재지 변경,일반미용업,,0,0,0,2,0,N,0,3060000-211-2013-00015,내국인,,서울특별시 중랑구 봉우재로20가길 13 (면목동 1층),서울특별시 중랑구 면목동  134번지 24호  1층
3060000,211,2013,16,미용업(일반),20130426,티케헤어,118.38,,20160420,,20130426,상봉제2동,20190820,영업종료,일반미용업,20130611,0,0,0,6,0,N,0,3060000-211-2013-00016,내국인,,서울특별시 중랑구 망우로 302-1 (상봉동),서울특별시 중랑구 상봉동  101번지 11호  
3060000,211,2013,17,미용업(일반),20130502,샤인헤어(shine헤어),24.82,02  434 6066,20130502,,20200220,면목제7동,,,일반미용업,,0,0,0,2,0,N,0,3060000-211-2013-00017,내국인,,서울특별시 중랑구 면목로38나길 22 1층 (면목동),서울특별시 중랑구 면목동  622번지 1호  
3060000,211,2013,17,미용업(일반),20130502,샤인헤어(shine헤어),23,02  434 6066,20130502,,20200220,면목제7동,,,일반미용업,,0,0,0,2,0,N,0,3060000-211-2013-00017,내국인,,서울특별시 중랑구 면목로38나길 22 1층 (면목동),서울특별시 중랑구 면목동  622번지 1호  
3060000,211,2013,17,미용업(일반),20130502,샤인헤어(shine헤어),24.82,02  434 6066,20130502,,20130502,면목제7동,,,일반미용업,,0,0,0,2,0,N,0,3060000-211-2013-00017,내국인,,서울특별시 중랑구 용마산로51길 44 1층 (면목동),서울특별시 중랑구 면목동  612번지 51호  1층
3060000,211,2013,17,미용업(일반),20130502,샤인헤어(shine헤어),23,02  434 6066,20130502,,20130502,면목제7동,,,일반미용업,,0,0,0,2,0,N,0,3060000-211-2013-00017,내국인,,서울특별시 중랑구 용마산로51길 44 1층 (면목동),서울특별시 중랑구 면목동  612번지 51호  1층
3060000,211,2013,17,미용업(일반),20130502,샤인헤어(shine헤어),24.82,02  434 6066,20200220,,20200220,면목제7동,,,일반미용업,,0,0,0,2,0,N,0,3060000-211-2013-00017,내국인,,서울특별시 중랑구 면목로38나길 22 1층 (면목동),서울특별시 중랑구 면목동  622번지 1호  
3060000,211,2013,17,미용업(일반),20130502,샤인헤어(shine헤어),23,02  434 6066,20200220,,20200220,면목제7동,,,일반미용업,,0,0,0,2,0,N,0,3060000-211-2013-00017,내국인,,서울특별시 중랑구 면목로38나길 22 1층 (면목동),서울특별시 중랑구 면목동  622번지 1호  
3060000,211,2013,17,미용업(일반),20130502,샤인헤어(shine헤어),24.82,02  434 6066,20200220,,20130502,면목제7동,,,일반미용업,,0,0,0,2,0,N,0,3060000-211-2013-00017,내국인,,서울특별시 중랑구 용마산로51길 44 1층 (면목동),서울특별시 중랑구 면목동  612번지 51호  1층
3060000,211,2013,17,미용업(일반),20130502,샤인헤어(shine헤어),23,02  434 6066,20200220,,20130502,면목제7동,,,일반미용업,,0,0,0,2,0,N,0,3060000-211-2013-00017,내국인,,서울특별시 중랑구 용마산로51길 44 1층 (면목동),서울특별시 중랑구 면목동  612번지 51호  1층
3060000,211,2013,18,미용업(일반),20130509,박종숙헤어샵,26.4,222084073,20130509,,20130509,면목제7동,,,일반미용업,,0,0,0,3,0,N,0,3060000-211-2013-00018,내국인,,서울특별시 중랑구 용마산로51길 31 1층 (면목동),서울특별시 중랑구 면목동  616번지 17호  1층
3060000,211,2013,19,미용업(일반),20130516,블론디앤웨이브,32.4,,20130516,,20130516,면목본동,20160516,개인사정,일반미용업,,0,0,0,3,0,N,0,3060000-211-2013-00019,내국인,,서울특별시 중랑구 면목로 383 (면목동 지상1층),서울특별시 중랑구 면목동  504번지 2호  지상1층
3060000,211,2013,20,미용업(일반),20130521,우리헤어,14.91,,20130521,,20130521,면목제4동,20140401,개인사정,일반미용업,,0,0,0,2,0,N,0,3060000-211-2013-00020,내국인,,서울특별시 중랑구 면목로27가길 17 (면목동),서울특별시 중랑구 면목동  349번지 2호  
3060000,211,2013,21,미용업(일반),20130528,오땡큐 염색체험방,16,24333700,20130528,,20130528,망우제3동,20150922,영업부진,일반미용업,,0,0,0,2,0,N,0,3060000-211-2013-00021,내국인,,서울특별시 중랑구 용마공원로2길 5 (망우동),서울특별시 중랑구 망우동  409번지 24호  
3060000,211,2013,22,미용업(일반),20130605,J&M 헤어컬쳐,16.5,,20130605,,20130605,면목제7동,20150401,영업부진,일반미용업,,0,0,0,3,0,N,0,3060000-211-2013-00022,내국인,,서울특별시 중랑구 용마산로52길 5 (면목동),서울특별시 중랑구 면목동  532번지 77호  
3060000,211,2013,23,미용업(일반),20130611,휘연헤어S'SHOP,30,7045315081,20130611,,20130611,중화제1동,,,일반미용업,,0,0,0,3,0,N,0,3060000-211-2013-00023,내국인,,서울특별시 중랑구 동일로139길 13 (중화동),서울특별시 중랑구 중화동  306번지 64호  
3060000,211,2013,24,미용업(일반),20130314,유희정 헤어스토리,37.1,,20130314,,20130314,망우본동,,,일반미용업,,0,0,0,3,0,N,0,3060000-211-2013-00024,내국인,,서울특별시 중랑구 양원역로 24 (망우동),서울특별시 중랑구 망우동  182번지 7호  
3060000,211,2013,25,미용업(일반),20130624,라헤어,36.3,,20130624,,20130624,면목제2동,,,일반미용업,,0,0,0,3,0,N,0,3060000-211-2013-00025,내국인,,서울특별시 중랑구 겸재로3길 52 1층 (면목동),서울특별시 중랑구 면목동  178번지 36호 1층 
3060000,211,2013,26,미용업(일반),20130207,헤어 테라스,28.09,,20141007,,20130207,망우본동,20160707,개인사정,일반미용업,,0,0,0,2,0,N,0,3060000-211-2013-00026,내국인,,서울특별시 중랑구 상봉로26길 29 101동 108호 (망우동 가야써니빌),서울특별시 중랑구 망우동  576번지 101 -108
3060000,211,2013,27,미용업(일반),20130122,정미용실,42,,20130122,,20130122,신내1동,,,일반미용업,,0,0,0,3,0,N,0,3060000-211-2013-00027,내국인,,서울특별시 중랑구 용마산로 669 211호 (신내동 데시앙상가),서울특별시 중랑구 신내동  317번지  데시앙상가-211
3060000,211,2013,28,미용업(일반),20130308,우리미용실,18.54,,20130308,,20130308,상봉제1동,20150819,건강상,일반미용업,,0,0,0,3,0,N,0,3060000-211-2013-00028,내국인,,서울특별시 중랑구 상봉중앙로1나길 8 1층 (상봉동),서울특별시 중랑구 상봉동  190번지 80호 1층 
